brand,product_name,gpu_name,gpu_codename,architecture,shading_units,base_clock,boost_clock,mem_type,mem_bus,launch_price,release_year,release_month,release_date_xsd,max_clock_mhz,mem_size_kb,mem_size_iri,mem_bus_iri,mem_bus_sort,bandwidth_mbs,is_system_dependent,fp32_gflops,tdp_watts,product_uri_id,brand_uri_id,arch_uri_id
AMD,Radeon Pro SSG,Fiji,,GCN 3.0,4096,1000.0,1050.0,HBM,4096 bit,9999,2016,,2016-07-26,1050.0,4194304,mem_size_4_GB,memBus_4096,4096,524288.0,False,8602.0,260,AMD_2d62d022ae,AMD,GCN_3_0
AMD,Radeon Pro WX 4100,Baffin,,GCN 4.0,1024,1125.0,1201.0,GDDR5,128 bit,399,2016,,2016-11-10,1201.0,4194304,mem_size_4_GB,memBus_128,128,98304.0,False,2460.0,50,AMD_62a27fad22,AMD,GCN_4_0
AMD,Radeon Pro WX 5100,Ellesmere,,GCN 4.0,1792,713.0,1086.0,GDDR5,256 bit,499,2016,,2016-11-18,1086.0,8388608,mem_size_8_GB,memBus_256,256,163840.0,False,3892.0,75,AMD_efea370720,AMD,GCN_4_0
AMD,Radeon Pro WX 7100,Ellesmere,,GCN 4.0,2304,1188.0,1243.0,GDDR5,256 bit,799,2016,,2016-11-10,1243.0,8388608,mem_size_8_GB,memBus_256,256,229376.0,False,5728.0,130,AMD_a9f89f4ac0,AMD,GCN_4_0
AMD,Radeon R1E Mobile Graphics,Stoney,,GCN 3.0,64,300.0,600.0,System Shared,System Shared,,,,,600.0,,mem_size_SystemShared,memBus_SystemShared,,,True,76.8,15,AMD_a37aaf6c48,AMD,GCN_3_0
AMD,Radeon R1E Mobile Graphics,Beema,,GCN 2.0,64,,,System Shared,System Shared,,,,,,,mem_size_SystemShared,memBus_SystemShared,,,True,63.62,15,AMD_d7867516fe,AMD,GCN_2_0
AMD,Radeon R2 Mobile Graphics,Stoney,,GCN 3.0,128,200.0,600.0,System Shared,System Shared,,,,,600.0,,mem_size_SystemShared,memBus_SystemShared,,,True,153.6,15,AMD_c22f20a268,AMD,GCN_3_0
AMD,Radeon R2E Mobile Graphics,Stoney,,GCN 3.0,128,200.0,600.0,System Shared,System Shared,,,,,600.0,,mem_size_SystemShared,memBus_SystemShared,,,True,153.6,15,AMD_34ff0f95f9,AMD,GCN_3_0
AMD,Radeon R3 Mobile Graphics,Stoney,,GCN 3.0,128,200.0,655.0,System Shared,System Shared,,,,,655.0,,mem_size_SystemShared,memBus_SystemShared,,,True,167.7,15,AMD_75782a8b44,AMD,GCN_3_0
AMD,Radeon R4 Mobile Graphics,Stoney,,GCN 3.0,192,200.0,655.0,System Shared,System Shared,,,,,655.0,,mem_size_SystemShared,memBus_SystemShared,,,True,251.5,15,AMD_a6b9840549,AMD,GCN_3_0
AMD,Radeon R4E Mobile Graphics,Stoney,,GCN 3.0,192,400.0,600.0,System Shared,System Shared,,,,,600.0,,mem_size_SystemShared,memBus_SystemShared,,,True,230.4,15,AMD_37b5579746,AMD,GCN_3_0
AMD,Radeon R5 430 OEM,Oland,,GCN 1.0,384,730.0,780.0,GDDR5,64 bit,,2016,,2016-06-30,780.0,2097152,mem_size_2_GB,memBus_64,64,37683.2,False,599.0,50,AMD_aebf853c8b,AMD,GCN_1_0
AMD,Radeon R5 435 OEM,Banks,,GCN 1.0,320,,,DDR3,64 bit,,2016,,2016-06-30,,2097152,mem_size_2_GB,memBus_64,64,18432.0,False,659.2,50,AMD_66ed5faa4d,AMD,GCN_1_0
AMD,Radeon R5 M420,Jet,,GCN 1.0,320,780.0,850.0,DDR3,64 bit,,,,,850.0,4194304,mem_size_4_GB,memBus_64,64,16384.0,False,544.0,,AMD_92cbb5aff6,AMD,GCN_1_0
AMD,Radeon R5 M430,Exo,,GCN 1.0,320,,,DDR3,64 bit,,,,,,2097152,mem_size_2_GB,memBus_64,64,14745.6,False,659.2,,AMD_71cbc31f9b,AMD,GCN_1_0
AMD,Radeon R5 M430,Jet,,GCN 1.0,320,780.0,1030.0,DDR3,64 bit,,,,,1030.0,2097152,mem_size_2_GB,memBus_64,64,18432.0,False,659.2,,AMD_28e2348078,AMD,GCN_1_0
AMD,Radeon R5 M430,Jet,,GCN 1.0,320,780.0,855.0,DDR3,64 bit,,,,,855.0,4194304,mem_size_4_GB,memBus_64,64,16384.0,False,547.2,,AMD_29899563ab,AMD,GCN_1_0
AMD,Radeon R5 M435,Jet,,GCN 1.0,320,780.0,1030.0,GDDR5,64 bit,,,,,1030.0,2097152,mem_size_2_GB,memBus_64,64,36864.0,False,659.2,,AMD_4873dbc404,AMD,GCN_1_0
AMD,Radeon R5 M445,Meso,,GCN 3.0,384,,,GDDR5,64 bit,,,,,,4194304,mem_size_4_GB,memBus_64,64,32768.0,False,706.6,,AMD_c00cffba0c,AMD,GCN_3_0
AMD,Radeon R5 M465,Meso,,GCN 3.0,384,1000.0,1015.0,DDR3,64 bit,,,,,1015.0,4194304,mem_size_4_GB,memBus_64,64,16384.0,False,779.5,,AMD_8fe00eae85,AMD,GCN_3_0
AMD,Radeon R5 Mobile Graphics,Stoney,,GCN 3.0,192,200.0,847.0,System Shared,System Shared,,,,,847.0,,mem_size_SystemShared,memBus_SystemShared,,,True,325.2,15,AMD_da445e4d51,AMD,GCN_3_0
AMD,Radeon R5E Mobile Graphics,Stoney,,GCN 3.0,192,200.0,847.0,System Shared,System Shared,,,,,847.0,,mem_size_SystemShared,memBus_SystemShared,,,True,325.2,15,AMD_6379540dac,AMD,GCN_3_0
AMD,Radeon R6 M435DX,Jet,,GCN 1.0,384,955.0,1030.0,System Shared,System Shared,,,,,1030.0,,mem_size_SystemShared,memBus_SystemShared,,,True,791.0,,AMD_e5fcd2d6ba,AMD,GCN_1_0
AMD,Radeon R6E Mobile Graphics,Wani,,GCN 3.0,384,200.0,758.0,System Shared,System Shared,,,,,758.0,,mem_size_SystemShared,memBus_SystemShared,,,True,582.1,15,AMD_17cbbf31b0,AMD,GCN_3_0
AMD,Radeon R7 350,Cape Verde,,GCN 1.0,512,,,GDDR5,128 bit,,2016,,2016-07-06,,2097152,mem_size_2_GB,memBus_128,128,73728.0,False,819.2,55,AMD_88193752a0,AMD,GCN_1_0
AMD,Radeon R7 430 OEM,Oland,,GCN 1.0,384,730.0,780.0,DDR3,128 bit,,2016,,2016-06-30,780.0,2097152,mem_size_2_GB,memBus_128,128,29491.2,False,599.0,50,AMD_161003dcb8,AMD,GCN_1_0
AMD,Radeon R7 435 OEM,Oland,,GCN 1.0,320,,,DDR3,64 bit,,2016,,2016-06-30,,2097152,mem_size_2_GB,memBus_64,64,16384.0,False,588.8,50,AMD_ee950d9b4b,AMD,GCN_1_0
AMD,Radeon R7 450 OEM,Cape Verde,,GCN 1.0,512,,,GDDR5,128 bit,,2016,,2016-06-30,,2097152,mem_size_2_GB,memBus_128,128,73728.0,False,947.2,65,AMD_7fb9abf5b3,AMD,GCN_1_0
AMD,Radeon R7 M440,Meso,,GCN 3.0,320,,,DDR3,64 bit,,,,,,4194304,mem_size_4_GB,memBus_64,64,14745.6,False,570.2,,AMD_dc7b31585f,AMD,GCN_3_0
AMD,Radeon R7 M445,Meso,,GCN 3.0,320,780.0,920.0,GDDR5,64 bit,,,,,920.0,4194304,mem_size_4_GB,memBus_64,64,32768.0,False,588.8,,AMD_2ab88e1e5c,AMD,GCN_3_0
AMD,Radeon R7 M460,Meso,,GCN 3.0,384,730.0,1024.0,GDDR5,64 bit,,,,,1024.0,2097152,mem_size_2_GB,memBus_64,64,36864.0,False,786.4,,AMD_9d46f9a3a5,AMD,GCN_3_0
AMD,Radeon R7 M465,Litho,,GCN 1.0,384,,,GDDR5,128 bit,,,,,,2097152,mem_size_2_GB,memBus_128,128,65536.0,False,633.6,,AMD_aceaf4123a,AMD,GCN_1_0
AMD,Radeon R7 M465,Topaz,,GCN 3.0,384,730.0,1024.0,GDDR5,64 bit,,,,,1024.0,2097152,mem_size_2_GB,memBus_64,64,36864.0,False,786.4,,AMD_612c56f698,AMD,GCN_3_0
AMD,Radeon R7 M465X,Tropo,,GCN 1.0,512,900.0,925.0,GDDR5,128 bit,,,,,925.0,2097152,mem_size_2_GB,memBus_128,128,73728.0,False,947.2,,AMD_a6e64f9186,AMD,GCN_1_0
AMD,Radeon R7E Mobile Graphics,Wani,,GCN 3.0,384,200.0,626.0,System Shared,System Shared,,,,,626.0,,mem_size_SystemShared,memBus_SystemShared,,,True,480.8,15,AMD_d4e296562e,AMD,GCN_3_0
AMD,Radeon R8 M435DX,Jet,,GCN 1.0,384,955.0,1030.0,System Shared,System Shared,,,,,1030.0,,mem_size_SystemShared,memBus_SystemShared,,,True,791.0,,AMD_91d549a3a5,AMD,GCN_1_0
AMD,Radeon R8 M445DX,Meso,,GCN 3.0,320,780.0,1021.0,System Shared,System Shared,,,,,1021.0,,mem_size_SystemShared,memBus_SystemShared,,,True,653.4,,AMD_c819693a49,AMD,GCN_3_0
AMD,Radeon R9 M470,Emerald,,GCN 2.0,768,900.0,1000.0,GDDR5,128 bit,,,,,1000.0,4194304,mem_size_4_GB,memBus_128,128,90112.0,False,1536.0,,AMD_863714ed39,AMD,GCN_2_0
AMD,Radeon R9 M470X,Emerald,,GCN 2.0,896,1000.0,1100.0,GDDR5,128 bit,,,,,1100.0,4194304,mem_size_4_GB,memBus_128,128,78643.2,False,1971.0,,AMD_26fb0676e7,AMD,GCN_2_0
AMD,Radeon R9 M485X,Amethyst,,GCN 3.0,2048,,,GDDR5,256 bit,,,,,,8388608,mem_size_8_GB,memBus_256,256,163840.0,False,2961.0,250,AMD_018c8bbd0c,AMD,GCN_3_0
AMD,Radeon RX 455 OEM,Tobago,,GCN 2.0,768,,,GDDR5,128 bit,,2016,,2016-06-30,,2097152,mem_size_2_GB,memBus_128,128,106496.0,False,1613.0,100,AMD_451485e7f5,AMD,GCN_2_0
AMD,Radeon RX 460,Baffin,,GCN 4.0,896,1090.0,1200.0,GDDR5,128 bit,,2016,,2016-08-08,1200.0,2097152,mem_size_2_GB,memBus_128,128,114688.0,False,2150.0,75,AMD_3a49db47d0,AMD,GCN_4_0
AMD,Radeon RX 460 Mobile,Baffin,,GCN 4.0,896,1000.0,1180.0,GDDR5,128 bit,,,,,1180.0,4194304,mem_size_4_GB,memBus_128,128,81920.0,False,2115.0,55,AMD_3f29c70881,AMD,GCN_4_0
AMD,Radeon RX 470,Ellesmere,,GCN 4.0,2048,926.0,1206.0,GDDR5,256 bit,179,2016,,2016-08-04,1206.0,4194304,mem_size_4_GB,memBus_256,256,216268.8,False,4940.0,120,AMD_a902a7fb28,AMD,GCN_4_0
AMD,Radeon RX 470 Mobile,Ellesmere,,GCN 4.0,2048,926.0,1074.0,GDDR5,256 bit,,,,,1074.0,8388608,mem_size_8_GB,memBus_256,256,229376.0,False,4399.0,85,AMD_659655d4c6,AMD,GCN_4_0
AMD,Radeon RX 470D,Ellesmere,,GCN 4.0,1792,926.0,1206.0,GDDR5,256 bit,,2016,,2016-10-21,1206.0,4194304,mem_size_4_GB,memBus_256,256,216268.8,False,4322.0,120,AMD_75f284a5d9,AMD,GCN_4_0
AMD,Radeon RX 480,Ellesmere,,GCN 4.0,2304,1120.0,1266.0,GDDR5,256 bit,229,2016,,2016-06-29,1266.0,8388608,mem_size_8_GB,memBus_256,256,262144.0,False,5834.0,150,AMD_f314f26f46,AMD,GCN_4_0
AMD,Radeon RX 480 Mobile,Ellesmere,,GCN 4.0,2304,1000.0,1077.0,GDDR5,256 bit,,,,,1077.0,8388608,mem_size_8_GB,memBus_256,256,262144.0,False,4963.0,100,AMD_7f892120dd,AMD,GCN_4_0
AMD,Radeon RX 580 OEM,Ellesmere,,GCN 4.0,2304,1120.0,1266.0,GDDR5,256 bit,229,2016,,2016-06-29,1266.0,8388608,mem_size_8_GB,memBus_256,256,262144.0,False,5834.0,150,AMD_c03e48bfe3,AMD,GCN_4_0
AMD,Xbox One S GPU,Durango 2,,GCN 1.0,768,,,DDR3,256 bit,399,2016,,2016-08-02,,8388608,mem_size_8_GB,memBus_256,256,69857.28,False,1403.9,95,AMD_5aceaf10e9,AMD,GCN_1_0
AMD,Radeon 520 Mobile DDR3,Banks,,GCN 1.0,320,,,DDR3,64 bit,,,,,,2097152,mem_size_2_GB,memBus_64,64,16384.0,False,659.2,50,AMD_8149aa3f32,AMD,GCN_1_0
AMD,Radeon 520 Mobile GDDR5,Banks,,GCN 1.0,320,,,GDDR5,64 bit,,,,,,2097152,mem_size_2_GB,memBus_64,64,36864.0,False,659.2,50,AMD_5046300345,AMD,GCN_1_0
AMD,Radeon 520 OEM,Banks,,GCN 1.0,320,,,GDDR5,64 bit,,2017,,2017-04-18,,2097152,mem_size_2_GB,memBus_64,64,36864.0,False,659.2,50,AMD_cf1de0f0a2,AMD,GCN_1_0
AMD,Radeon 530 Mobile DDR3,Weston,,GCN 3.0,384,730.0,1021.0,DDR3,64 bit,,,,,1021.0,2097152,mem_size_2_GB,memBus_64,64,14745.6,False,784.1,50,AMD_d4d0b1868c,AMD,GCN_3_0
AMD,Radeon 530 Mobile GDDR5,Weston,,GCN 3.0,384,730.0,891.0,GDDR5,64 bit,,,,,891.0,2097152,mem_size_2_GB,memBus_64,64,29491.2,False,684.3,50,AMD_266110014a,AMD,GCN_3_0
AMD,Radeon 530X Mobile,Polaris 24,,GCN 3.0,384,730.0,1024.0,GDDR5,64 bit,,,,,1024.0,2097152,mem_size_2_GB,memBus_64,64,36864.0,False,786.4,50,AMD_2d5796ff34,AMD,GCN_3_0
AMD,Radeon 535 Mobile,Polaris 24,,GCN 3.0,384,730.0,984.0,GDDR5,64 bit,,,,,984.0,2097152,mem_size_2_GB,memBus_64,64,36864.0,False,755.7,50,AMD_a484c534b4,AMD,GCN_3_0
AMD,Radeon 540,Lexa,,GCN 4.0,384,,,GDDR5,32 bit,,2017,,2017-04-20,,1048576,mem_size_1024_MB,memBus_32,32,24576.0,False,908.5,50,AMD_0fc874402d,AMD,GCN_4_0
AMD,Radeon 550,Lexa,,GCN 4.0,512,1100.0,1183.0,GDDR5,64 bit,79,2017,,2017-04-20,1183.0,2097152,mem_size_2_GB,memBus_64,64,57344.0,False,1211.4,50,AMD_a09fb9ab2d,AMD,GCN_4_0
AMD,Radeon E9171 MCM,Lexa,,GCN 4.0,512,1124.0,1219.0,GDDR5,128 bit,,,,,1219.0,4194304,mem_size_4_GB,memBus_128,128,98304.0,False,1248.3,40,AMD_7ca34e2dab,AMD,GCN_4_0
AMD,Radeon E9172 MXM,Lexa,,GCN 4.0,512,1124.0,1219.0,GDDR5,64 bit,,,,,1219.0,2097152,mem_size_2_GB,memBus_64,64,49152.0,False,1248.3,35,AMD_6e4a71212a,AMD,GCN_4_0
AMD,Radeon E9173 PCIe,Lexa,,GCN 4.0,512,1124.0,1219.0,GDDR5,64 bit,,,,,1219.0,2097152,mem_size_2_GB,memBus_64,64,49152.0,False,1248.3,35,AMD_4866c1b14b,AMD,GCN_4_0
AMD,Radeon E9174 MXM,Lexa,,GCN 4.0,512,1124.0,1219.0,GDDR5,128 bit,,,,,1219.0,4194304,mem_size_4_GB,memBus_128,128,98304.0,False,1248.3,50,AMD_bfdc83730c,AMD,GCN_4_0
AMD,Radeon E9175 PCIe,Lexa,,GCN 4.0,512,1124.0,1219.0,GDDR5,128 bit,,,,,1219.0,4194304,mem_size_4_GB,memBus_128,128,98304.0,False,1248.3,50,AMD_02b06ffeb2,AMD,GCN_4_0
AMD,Radeon Instinct MI25,Vega 10,,GCN 5.0,4096,1400.0,1500.0,HBM2,2048 bit,,2017,,2017-06-27,1500.0,16777216,mem_size_16_GB,memBus_2048,2048,446668.8,False,12290.0,300,AMD_5acad496fd,AMD,GCN_5_0
AMD,Radeon Pro 555,Polaris 21,,GCN 4.0,768,,,GDDR5,128 bit,,,,,,2097152,mem_size_2_GB,memBus_128,128,83558.4,False,1305.6,75,AMD_6313a79e88,AMD,GCN_4_0
AMD,Radeon Pro 560,Polaris 21,,GCN 4.0,1024,,,GDDR5,128 bit,,,,,,4194304,mem_size_4_GB,memBus_128,128,83230.72,False,1858.0,75,AMD_898dd08111,AMD,GCN_4_0
AMD,Radeon Pro 570,Ellesmere,,GCN 4.0,1792,1000.0,1105.0,GDDR5,256 bit,,,,,1105.0,4194304,mem_size_4_GB,memBus_256,256,222208.0,False,3960.0,150,AMD_e6ed9c406d,AMD,GCN_4_0
AMD,Radeon Pro 575,Ellesmere,,GCN 4.0,2048,,,GDDR5,256 bit,,,,,,4194304,mem_size_4_GB,memBus_256,256,222208.0,False,4489.0,150,AMD_13e1933474,AMD,GCN_4_0
AMD,Radeon Pro 580,Ellesmere,,GCN 4.0,2304,1100.0,1200.0,GDDR5,256 bit,,,,,1200.0,8388608,mem_size_8_GB,memBus_256,256,222208.0,False,5530.0,185,AMD_7dd1657ec6,AMD,GCN_4_0
AMD,Radeon Pro Duo Polaris,Ellesmere,,GCN 4.0,2304,,,GDDR5,256 bit,999,2017,,2017-04-24,,16777216,mem_size_16_GB,memBus_256,256,229376.0,False,5728.0,250,AMD_4c7ac3b9d2,AMD,GCN_4_0
AMD,Radeon Pro SSG,Vega 10,,GCN 5.0,4096,1440.0,1500.0,HBM2,2048 bit,6999,2017,,2017-08-08,1500.0,16777216,mem_size_16_GB,memBus_2048,2048,495411.2,False,12290.0,260,AMD_193a1ccf7c,AMD,GCN_5_0
AMD,Radeon Pro V320,Vega 10,,GCN 5.0,3584,852.0,1500.0,HBM2,2048 bit,,2017,,2017-06-29,1500.0,8388608,mem_size_8_GB,memBus_2048,2048,495411.2,False,10750.0,230,AMD_51bd089802,AMD,GCN_5_0
AMD,Radeon Pro Vega 56,Vega 10,,GCN 5.0,3584,1138.0,1250.0,HBM2,2048 bit,,,,,1250.0,8388608,mem_size_8_GB,memBus_2048,2048,412057.6,False,8960.0,210,AMD_e978ca6548,AMD,GCN_5_0
AMD,Radeon Pro Vega 64,Vega 10,,GCN 5.0,4096,1250.0,1350.0,HBM2,2048 bit,,,,,1350.0,16777216,mem_size_16_GB,memBus_2048,2048,412057.6,False,11060.0,250,AMD_85a3651dd4,AMD,GCN_5_0
AMD,Radeon Pro WX 2100,Lexa,,GCN 4.0,512,925.0,1219.0,GDDR5,64 bit,149,2017,,2017-06-04,1219.0,2097152,mem_size_2_GB,memBus_64,64,49152.0,False,1248.3,35,AMD_dbf2727831,AMD,GCN_4_0
AMD,Radeon Pro WX 3100,Lexa,,GCN 4.0,512,925.0,1219.0,GDDR5,128 bit,199,2017,,2017-06-12,1219.0,4194304,mem_size_4_GB,memBus_128,128,98304.0,False,1248.3,65,AMD_540f75f984,AMD,GCN_4_0
AMD,Radeon Pro WX 4130 Mobile,Baffin,,GCN 4.0,640,1002.0,1053.0,GDDR5,128 bit,,,,,1053.0,2097152,mem_size_2_GB,memBus_128,128,98304.0,False,1347.8,50,AMD_5539758281,AMD,GCN_4_0
AMD,Radeon Pro WX 4150 Mobile,Baffin,,GCN 4.0,896,1002.0,1053.0,GDDR5,128 bit,,,,,1053.0,4194304,mem_size_4_GB,memBus_128,128,98304.0,False,1887.0,50,AMD_e66d5ac892,AMD,GCN_4_0
AMD,Radeon Pro WX 4170 Mobile,Baffin,,GCN 4.0,1024,1002.0,1201.0,GDDR5,128 bit,,,,,1201.0,4194304,mem_size_4_GB,memBus_128,128,98304.0,False,2460.0,50,AMD_f6d683365d,AMD,GCN_4_0
AMD,Radeon Pro WX 7100 Mobile,Ellesmere,,GCN 4.0,2304,1188.0,1243.0,GDDR5,256 bit,,,,,1243.0,8388608,mem_size_8_GB,memBus_256,256,163840.0,False,5728.0,130,AMD_921047579d,AMD,GCN_4_0
AMD,Radeon Pro WX 7130 Mobile,Ellesmere,,GCN 4.0,2304,1188.0,1243.0,GDDR5,256 bit,,,,,1243.0,8388608,mem_size_8_GB,memBus_256,256,163840.0,False,5728.0,130,AMD_5462c37549,AMD,GCN_4_0
AMD,Radeon Pro WX 8100,Vega 10,,GCN 5.0,3584,1200.0,1500.0,HBM2,2048 bit,,2017,,2017-12-03,1500.0,8388608,mem_size_8_GB,memBus_2048,2048,524288.0,False,10750.0,230,AMD_e99268984d,AMD,GCN_5_0
AMD,Radeon Pro WX 9100,Vega 10,,GCN 5.0,4096,1200.0,1500.0,HBM2,2048 bit,1599,2017,,2017-07-10,1500.0,16777216,mem_size_16_GB,memBus_2048,2048,495411.2,False,12290.0,230,AMD_b170205ee1,AMD,GCN_5_0
AMD,Radeon R5 Graphics,Wani,,GCN 3.0,384,200.0,900.0,System Shared,System Shared,,,,,900.0,,mem_size_SystemShared,memBus_SystemShared,,,True,691.2,15,AMD_f02d20397b,AMD,GCN_3_0
AMD,Radeon R8 M535DX,Meso,,GCN 3.0,320,780.0,891.0,System Shared,System Shared,,,,,891.0,,mem_size_SystemShared,memBus_SystemShared,,,True,570.2,,AMD_d269e59de7,AMD,GCN_3_0
AMD,Radeon RX 460 1024SP,Baffin,,GCN 4.0,1024,1090.0,1200.0,GDDR5,128 bit,,2017,,2017-01-17,1200.0,2097152,mem_size_2_GB,memBus_128,128,114688.0,False,2458.0,75,AMD_2c02a65299,AMD,GCN_4_0
AMD,Radeon RX 540 Mobile,Lexa,,GCN 4.0,512,,,GDDR5,128 bit,,,,,,2097152,mem_size_2_GB,memBus_128,128,81920.0,False,1071.1,50,AMD_c52d450aab,AMD,GCN_4_0
AMD,Radeon RX 550,Lexa,,GCN 4.0,512,1100.0,1183.0,GDDR5,128 bit,79,2017,,2017-04-20,1183.0,2097152,mem_size_2_GB,memBus_128,128,114688.0,False,1211.4,50,AMD_da19a66d31,AMD,GCN_4_0
AMD,Radeon RX 550 512SP,Baffin,,GCN 4.0,512,1019.0,1071.0,GDDR5,128 bit,79,2017,,2017-10-13,1071.0,2097152,mem_size_2_GB,memBus_128,128,98304.0,False,1096.7,50,AMD_6035fc626b,AMD,GCN_4_0
AMD,Radeon RX 550 640SP,Baffin,,GCN 4.0,640,1019.0,1071.0,GDDR5,128 bit,,2017,,2017-10-13,1071.0,2097152,mem_size_2_GB,memBus_128,128,98304.0,False,1370.9,60,AMD_5e84012f1f,AMD,GCN_4_0
AMD,Radeon RX 550 Mobile,Lexa,,GCN 4.0,640,1100.0,1287.0,GDDR5,128 bit,,,,,1287.0,2097152,mem_size_2_GB,memBus_128,128,98304.0,False,1647.0,50,AMD_1351b30710,AMD,GCN_4_0
AMD,Radeon RX 560,Polaris 21,,GCN 4.0,1024,1175.0,1275.0,GDDR5,128 bit,99,2017,,2017-04-18,1275.0,4194304,mem_size_4_GB,memBus_128,128,114688.0,False,2611.0,75,AMD_2f89626d55,AMD,GCN_4_0
AMD,Radeon RX 560 896SP,Polaris 21,,GCN 4.0,896,1090.0,1175.0,GDDR5,128 bit,,2017,,2017-07-04,1175.0,4194304,mem_size_4_GB,memBus_128,128,114688.0,False,2106.0,45,AMD_1b0f2b3489,AMD,GCN_4_0
AMD,Radeon RX 560 Mobile,Baffin,,GCN 4.0,1024,1090.0,1202.0,GDDR5,128 bit,,,,,1202.0,4194304,mem_size_4_GB,memBus_128,128,98304.0,False,2462.0,65,AMD_06c2a7b751,AMD,GCN_4_0
AMD,Radeon RX 560 Mobile,Baffin,,GCN 4.0,896,784.0,1032.0,GDDR5,128 bit,,,,,1032.0,4194304,mem_size_4_GB,memBus_128,128,112025.6,False,1849.0,55,AMD_66d32688e9,AMD,GCN_4_0
AMD,Radeon RX 560 Mobile,Baffin,,GCN 4.0,896,1000.0,1053.0,GDDR5,128 bit,,,,,1053.0,4194304,mem_size_4_GB,memBus_128,128,98304.0,False,1887.0,55,AMD_4f8124c656,AMD,GCN_4_0
AMD,Radeon RX 560D,Polaris 21,,GCN 4.0,896,1090.0,1175.0,GDDR5,128 bit,,2017,,2017-07-04,1175.0,4194304,mem_size_4_GB,memBus_128,128,98304.0,False,2106.0,65,AMD_6f20106539,AMD,GCN_4_0
AMD,Radeon RX 570,Polaris 20,,GCN 4.0,2048,1168.0,1244.0,GDDR5,256 bit,169,2017,,2017-04-18,1244.0,4194304,mem_size_4_GB,memBus_256,256,229376.0,False,5095.0,150,AMD_feacf82d6d,AMD,GCN_4_0
AMD,Radeon RX 570 Mobile,Ellesmere,,GCN 4.0,2048,926.0,1206.0,GDDR5,256 bit,,,,,1206.0,8388608,mem_size_8_GB,memBus_256,256,216268.8,False,4940.0,85,AMD_af0efe9860,AMD,GCN_4_0
AMD,Radeon RX 580,Polaris 20,,GCN 4.0,2304,1257.0,1340.0,GDDR5,256 bit,229,2017,,2017-04-18,1340.0,8388608,mem_size_8_GB,memBus_256,256,262144.0,False,6175.0,185,AMD_8c07409a6b,AMD,GCN_4_0
AMD,Radeon RX 580 Mobile,Polaris 20,,GCN 4.0,2304,1000.0,1077.0,GDDR5,256 bit,,,,,1077.0,8388608,mem_size_8_GB,memBus_256,256,262144.0,False,4963.0,100,AMD_7c75e6a36f,AMD,GCN_4_0
AMD,Radeon RX Vega 10 Mobile,Raven-M,,GCN 5.0,640,300.0,1301.0,System Shared,System Shared,,,,,1301.0,,mem_size_SystemShared,memBus_SystemShared,,,True,1665.0,10,AMD_8a237ff185,AMD,GCN_5_0
AMD,Radeon RX Vega 56,Vega 10,,GCN 5.0,3584,1156.0,1471.0,HBM2,2048 bit,399,2017,,2017-08-14,1471.0,8388608,mem_size_8_GB,memBus_2048,2048,419430.4,False,10540.0,210,AMD_9d208924c5,AMD,GCN_5_0
AMD,Radeon RX Vega 64,Vega 10,,GCN 5.0,4096,1247.0,1546.0,HBM2,2048 bit,499,2017,,2017-08-07,1546.0,8388608,mem_size_8_GB,memBus_2048,2048,495411.2,False,12660.0,295,AMD_db4b5f25a8,AMD,GCN_5_0
AMD,Radeon RX Vega 64 Limited Edition,Vega 10,,GCN 5.0,4096,1247.0,1546.0,HBM2,2048 bit,549,2017,,2017-08-07,1546.0,8388608,mem_size_8_GB,memBus_2048,2048,495411.2,False,12660.0,295,AMD_58ded5994c,AMD,GCN_5_0
AMD,Radeon RX Vega 64 Liquid Cooling,Vega 10,,GCN 5.0,4096,1406.0,1677.0,HBM2,2048 bit,699,2017,,2017-08-07,1677.0,8388608,mem_size_8_GB,memBus_2048,2048,495411.2,False,13740.0,345,AMD_836d9e0071,AMD,GCN_5_0
AMD,Radeon Vega 8 Mobile,Raven-M,,GCN 5.0,512,300.0,1101.0,System Shared,System Shared,,,,,1101.0,,mem_size_SystemShared,memBus_SystemShared,,,True,1127.4,25,AMD_973dbd8a73,AMD,GCN_5_0
AMD,Radeon Vega Frontier Edition,Vega 10,,GCN 5.0,4096,1382.0,1600.0,HBM2,2048 bit,999,2017,,2017-06-27,1600.0,16777216,mem_size_16_GB,memBus_2048,2048,495411.2,False,13110.0,300,AMD_96963c18e1,AMD,GCN_5_0
AMD,Radeon Vega Frontier Edition Watercooled,Vega 10,,GCN 5.0,4096,1382.0,1600.0,HBM2,2048 bit,1489,2017,,2017-07-13,1600.0,16777216,mem_size_16_GB,memBus_2048,2048,495411.2,False,13110.0,375,AMD_ca95e46f58,AMD,GCN_5_0
AMD,Xbox One X GPU,Scorpio,,GCN 2.0,2560,,,GDDR5,384 bit,499,2017,,2017-11-07,,12582912,mem_size_12_GB,memBus_384,384,334233.6,False,6001.0,150,AMD_fe7019b183,AMD,GCN_2_0
AMD,Radeon 540X Mobile,Lexa,,GCN 4.0,512,980.0,1046.0,GDDR5,64 bit,,,,,1046.0,2097152,mem_size_2_GB,memBus_64,64,49152.0,False,1071.1,50,AMD_6592e36187,AMD,GCN_4_0
